chain,plu,product_name,status,rank,recipe_id,recipe_title,score,missing_components,extra_components,missing_recipe_ingredients,mixed_ingredient_groups,review_reasons,source_url
perekrestok,4474933,"Налистники конвертики Малиновый Глэм с сырным кремом и начинкой малина-юдзу Перекрёсток Select, 140г",review,1,foodru_214505,Блинный торт с малиновым кремом,0.5765,"cheese, glem, konvertik, udzu",tort,cheese,,"missing_named_components, extra_recipe_components, named_ingredient_unconfirmed, low_name_score",https://food.ru/recipes/214505-blinnyi-tort-s-malinovym-kremom-1713536554
perekrestok,4474933,"Налистники конвертики Малиновый Глэм с сырным кремом и начинкой малина-юдзу Перекрёсток Select, 140г",review,2,foodru_195,Конвертики с малиной,0.5642,"cheese, glem, krem, pancake, udzu",,cheese,,"dish_family_unconfirmed, missing_named_components, named_ingredient_unconfirmed, low_name_score",https://food.ru/recipes/195-konvertiki-s-malinoi
perekrestok,4474933,"Налистники конвертики Малиновый Глэм с сырным кремом и начинкой малина-юдзу Перекрёсток Select, 140г",review,3,foodru_214216,Малиновый крем с творожным сыром,0.5635,"glem, konvertik, pancake, udzu",cottage_cheese,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/214216-malinovyi-krem-s-tvorozhnym-syrom-1713343987
perekrestok,72318,"Тунец Fortuna полосатый рубленый, 185г",review,1,foodru_235393,Салат «Фортуна»,0.4485,"polosat, tuna",,tuna,,"dish_family_unconfirmed, missing_named_components, named_ingredient_unconfirmed, protein_unconfirmed_in_ingredients, low_name_score",https://food.ru/recipes/235393-salat-fortuna-1732355920
perekrestok,72318,"Тунец Fortuna полосатый рубленый, 185г",review,2,foodru_43376,Полосатые бутерброды,0.4348,"fortun, tuna",,tuna,,"dish_family_unconfirmed, missing_named_components, named_ingredient_unconfirmed, protein_unconfirmed_in_ingredients, low_name_score",https://food.ru/recipes/43376-polosatye-buterbrody
perekrestok,72318,"Тунец Fortuna полосатый рубленый, 185г",review,3,foodru_59216,Вкусный жареный тунец,0.41,"fortun, polosat",,,,"dish_family_unconfirmed, missing_named_components, low_name_score",https://food.ru/recipes/59216-vkusnyi-zharenyi-tunec
perekrestok,72319,"Тунец Fortuna рубленый в масле, 185г",review,1,foodru_76860,Рыбный салат с маслом и тунцом,0.5451,fortun,rybn,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/76860-rybnyi-salat-s-maslom-i-tuncom
perekrestok,72319,"Тунец Fortuna рубленый в масле, 185г",review,2,foodru_123033,Полезный салат с тунцом и маслинами,0.5413,fortun,polez,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/123033-poleznyi-salat-s-tuncom-i-maslinami
perekrestok,72319,"Тунец Fortuna рубленый в масле, 185г",review,3,foodru_56029,Багет с тунцом в масле рубленом,0.5338,fortun,"bread, rublen",,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/56029-baget-s-tuncom-v-masle-rublenom
perekrestok,72320,"Тунец Fortuna кусочки натуральные, 185г",review,1,foodru_235393,Салат «Фортуна»,0.628,tuna,,tuna,,"dish_family_unconfirmed, missing_named_components, named_ingredient_unconfirmed, protein_unconfirmed_in_ingredients, low_name_score",https://food.ru/recipes/235393-salat-fortuna-1732355920
perekrestok,72320,"Тунец Fortuna кусочки натуральные, 185г",review,2,foodru_59216,Вкусный жареный тунец,0.5256,fortun,,,,"dish_family_unconfirmed, missing_named_components, low_name_score",https://food.ru/recipes/59216-vkusnyi-zharenyi-tunec
perekrestok,72320,"Тунец Fortuna кусочки натуральные, 185г",review,3,foodru_1424,Салат с тунцом,0.4371,fortun,,,,"dish_family_unconfirmed, missing_named_components, low_name_score",https://food.ru/recipes/1424-salat-s-tuncom
perekrestok,74103,"Скумбрия Меридиан отварная в желе, 200г",review,1,foodru_75570,Скумбрия отварная,0.5909,"meridan, zhel",,,,"dish_family_unconfirmed, missing_named_components, low_name_score",https://food.ru/recipes/75570-skumbrija-otvarnaja
perekrestok,74103,"Скумбрия Меридиан отварная в желе, 200г",review,2,foodru_30157,Риет «Меридиан»,0.3325,"otvarna, skumbr, zhel",riet,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/30157-riet-meridian
perekrestok,74103,"Скумбрия Меридиан отварная в желе, 200г",review,3,foodru_95819,Нежное молочно-творожное желе с малиной,0.2706,"meridan, otvarna, skumbr","cottage_cheese, raspberry",,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/95819-nezhnoe-molochno-tvorozhnoe-zhele-s-malinoi
perekrestok,87726,"Горбуша 5 Морей натуральная, 250г",review,1,foodru_66812,Натуральная домашняя икра из горбуши,0.6291,more,ikra,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/66812-naturalnaja-domashnjaja-ikra-iz-gorbushi
perekrestok,87726,"Горбуша 5 Морей натуральная, 250г",review,2,foodru_160301,Овощной салат «Море» с майонезом,0.3816,"naturalna, pink_salmon",maionez,pink_salmon,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, named_ingredient_unconfirmed, protein_unconfirmed_in_ingredients, low_name_score",https://food.ru/recipes/160301-salat-more-1676460362
perekrestok,87726,"Горбуша 5 Морей натуральная, 250г",review,3,foodru_30179,Паштет из горбуши,0.3446,"more, naturalna",patty,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/30179-pashtet-iz-gorbushi
perekrestok,99330,"Треска Меридиан отварная в желе, 200г",review,1,foodru_30157,Риет «Меридиан»,0.3274,"cod, otvarna, zhel",riet,cod,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, named_ingredient_unconfirmed, protein_unconfirmed_in_ingredients, low_name_score",https://food.ru/recipes/30157-riet-meridian
perekrestok,99330,"Треска Меридиан отварная в желе, 200г",review,2,foodru_75570,Скумбрия отварная,0.306,"cod, meridan, zhel",skumbr,cod,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, named_ingredient_unconfirmed, protein_unconfirmed_in_ingredients, low_name_score",https://food.ru/recipes/75570-skumbrija-otvarnaja
perekrestok,99330,"Треска Меридиан отварная в желе, 200г",review,3,foodru_89620,Паштет из печени трески,0.2721,"meridan, otvarna, zhel","patty, pechen",,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/89620-pashtet-iz-pecheni-treski
pyaterochka,2087559,Пицца Красная Цена Колбаса 300г,matched,1,foodru_20111,Пицца с колбасой,1.0,,,,,,https://food.ru/recipes/20111-picca-s-kolbasoi
pyaterochka,2087559,Пицца Красная Цена Колбаса 300г,matched,2,foodru_106138,ПП пицца,0.6029,sausage,,sausage,,"missing_named_components, named_ingredient_unconfirmed, protein_unconfirmed_in_ingredients, low_name_score",https://food.ru/recipes/106138-pp-picca
pyaterochka,2087559,Пицца Красная Цена Колбаса 300г,matched,3,foodru_30200,Пицца с сыром,0.521,sausage,cheese,sausage,,"missing_named_components, extra_recipe_components, named_ingredient_unconfirmed, protein_unconfirmed_in_ingredients, low_name_score",https://food.ru/recipes/30200-picca-s-syrom
pyaterochka,3273891,Блины с мясом С Пылу с Жару 360г,matched,1,foodru_15241,Блины с мясом,1.0,,,,,,https://food.ru/recipes/15241-bliny-s-mjasom
pyaterochka,3273891,Блины с мясом С Пылу с Жару 360г,matched,2,foodru_139,Блинчики с мясом,1.0,,,,,,https://food.ru/recipes/139-blinchiki-s-mjasom
pyaterochka,3273891,Блины с мясом С Пылу с Жару 360г,matched,3,foodru_134226,Сытные блины с мясной начинкой,1.0,,,,,,https://food.ru/recipes/134226-sytnye-bliny-s-mjasnoi-nachinkoi
pyaterochka,3273892,Блины с творогом С Пылу с Жару 360г,matched,1,foodru_530,Блины с творогом,1.0,,,,,,https://food.ru/recipes/530-bliny-s-tvorogom
pyaterochka,3273892,Блины с творогом С Пылу с Жару 360г,matched,2,foodru_49015,Блинчики с творогом,1.0,,,,Для жарки и подачи,mixed_ingredient_group,https://food.ru/recipes/49015-blinchiki-s-tvorogom
pyaterochka,3273892,Блины с творогом С Пылу с Жару 360г,matched,3,foodru_75962,Блинчики с семгой и творожным сыром,0.8872,,"cheese, salmon",,,extra_recipe_components,https://food.ru/recipes/75962-blinchiki-s-semgoi-i-tvorozhnym-syrom
pyaterochka,3416332,Чебупицца Пепперони Горячая Штучка 250г,review,1,foodru_1524,Пицца с пеперони,0.7882,chebupicc,pizza,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components",https://food.ru/recipes/1524-picca-s-peperoni
pyaterochka,3416332,Чебупицца Пепперони Горячая Штучка 250г,review,2,foodru_229302,Мини-пицца «А-ля пепперони»,0.7882,chebupicc,pizza,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components",https://food.ru/recipes/229302-mini-pitstsa-a-lia-pepperoni-1726694900
pyaterochka,3416332,Чебупицца Пепперони Горячая Штучка 250г,review,3,foodru_52068,Домашние колбаски пеперони,0.7862,chebupicc,sausage,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components",https://food.ru/recipes/52068-domashnie-kolbaski-pepperone
pyaterochka,3421780,Чебупицца Курочка по-итальянски Горячая Штучка 250г,review,1,foodru_141555,Курочка по-итальянски,0.9292,chebupicc,,,,"dish_family_unconfirmed, missing_named_components",https://food.ru/recipes/141555-kurochka-po-italianski-1653419837
